DR3source_id,H550mag,H750mag,H880mag,Hpanmag,S420mag,S550mag,S740mag,S920mag,Spanmag
1793946026371051648,  14.4466,  14.9591,  15.2330,  14.6090,  14.2169,  14.4485,  14.9529,  15.2965,  14.8331
1800298527816525824,  14.6702,  14.9611,  15.1322,  14.7706,  14.5625,  14.6714,  14.9560,  15.2006,  14.8700
6404417771644764160,  14.5109,  14.7474,  14.9213,  14.6099,  14.4876,  14.5160,  14.7452,  14.9107,  14.6753
2176116580055936512,  12.3307,  12.8173,  13.0706,  12.5111,  12.1822,  12.3321,  12.8094,  13.1447,  12.7050
3406506723313874688,  12.6058,  12.9482,  13.1514,  12.7139,  12.4083,  12.6089,  12.9411,  13.2097,  12.8514
2810585920868186240,  13.0978,  13.7245,  14.0487,  13.1967,  12.5922,  13.1005,  13.7161,  14.1238,  13.5516
3806885288337214848,  13.2512,  13.8976,  14.2205,  13.3353,  12.7039,  13.2575,  13.8876,  14.2933,  13.7111
1633585107317144960,  11.7852,  11.9033,  11.9936,  11.8652,  11.8944,  11.7837,  11.9014,  11.9901,  11.8651
2161721571962091136,  10.5282,  10.4520,  10.4941,  10.5543,  10.8563,  10.5263,  10.4503,  10.5370,  10.4598
4421525074384092032,  14.0726,  13.4916,  13.3161,  13.8770,  15.1821,  14.0674,  13.4973,  13.2940,  13.6101
3695913095870312576,  12.5963,  12.0730,  11.9339,  12.4436,  13.8114,  12.5976,  12.0788,  11.9172,  12.1757
3683915053189161728,  12.5507,  12.3727,  12.3732,  12.5427,  13.0489,  12.5496,  12.3729,  12.3832,  12.3999
845789153480087936,  15.0006,  15.0144,  15.0662,  15.0446,  15.1687,  15.0000,  15.0131,  15.0761,  15.0035
1487827631122772992,  15.0053,  15.1647,  15.2556,  15.0836,  15.0060,  15.0018,  15.1636,  15.2664,  15.1188
3277270538903180160,  10.7223,   9.7193,   9.4943,  10.2911,  12.6539,  10.7212,   9.7217,   9.4259,   9.9443
3089711447388931584,  10.0082,   8.4204,   7.9782,   9.1454,  12.1148,  10.0125,   8.4055,   7.8609,   8.8658
3943234217765374336,  12.3534,  10.7821,  10.4075,  11.5212,  14.4814,  12.3576,  10.7487,  10.3189,  11.2292
1503625448550796032,  10.1338,   8.7349,   8.3796,   9.4320,  12.0577,  10.1443,   8.7044,   8.2976,   9.1355
4519789321942643072,  10.6628,   9.0916,   8.6627,   9.8164,  12.9263,  10.6726,   9.0582,   8.5638,   9.5325
4519789081415296128,  10.6613,   9.0827,   8.6407,   9.8079,  12.9358,  10.6715,   9.0510,   8.5617,   9.5308
4227837442496206592,  15.0944,  15.1495,  15.1692,  15.1408,  15.1588,  15.0933,  15.1480,  15.1685,  15.1295
4755812790042069888,  11.4091,  11.1874,  11.2159,  11.3971,  12.0160,  11.4086,  11.1867,  11.2420,  11.2282
5476400477145058816,  10.8194,  10.9846,  11.1103,  10.9142,  10.8980,  10.8167,  10.9777,  11.1535,  10.9351
5284204302730217984,  11.8958,  11.6862,  11.6474,  11.8747,  12.4519,  11.8934,  11.6838,  11.6511,  11.7213
5006921282807193856,  10.4317,   9.2365,   9.0696,   9.8920,  12.4170,  10.4335,   9.2330,   8.9587,   9.5279
